admissionNo,firstName,lastName,classCode,guardianName,guardianRelation,guardianPhone,guardianEmail,academicYear
PAK01165,Tanvi,Khanna,12-SAPPHIRE,"Nirmala Choudhary",Guardian,9765001165,nirmala.choudhary.1165@paramountkasrawad.edu,2025-2026
PAK01166,Heena,Desai,12-SAPPHIRE,"Umesh Farooqui",Father,9765001166,umesh.farooqui.1166@paramountkasrawad.edu,2025-2026
PAK01167,Pinkesh,Joshi,12-SAPPHIRE,"Rajesh Arora",Mother,9765001167,rajesh.arora.1167@paramountkasrawad.edu,2025-2026
PAK01168,Sanjay,Gupta,12-SAPPHIRE,"Suresh Khan",Parent,9765001168,suresh.khan.1168@paramountkasrawad.edu,2025-2026
PAK01169,Ujjwal,Mirza,12-SAPPHIRE,"Kavita Gupta",Mother,9765001169,kavita.gupta.1169@paramountkasrawad.edu,2025-2026
PAK01170,Deepak,Sahu,12-SAPPHIRE,"Umesh Joshi",Father,9765001170,umesh.joshi.1170@paramountkasrawad.edu,2025-2026
PAK01171,Farhan,Kaur,12-SAPPHIRE,"Anil Nair",Parent,9765001171,anil.nair.1171@paramountkasrawad.edu,2025-2026
PAK01172,Rohit,Malhotra,12-SAPPHIRE,"Sanjeev Dubey",Mother,9765001172,sanjeev.dubey.1172@paramountkasrawad.edu,2025-2026
PAK01173,Waqar,Sidhu,12-SAPPHIRE,"Pankaj Soni",Father,9765001173,pankaj.soni.1173@paramountkasrawad.edu,2025-2026
PAK01174,Uma,Jadav,12-SAPPHIRE,"Sanjeev Yadav",Parent,9765001174,sanjeev.yadav.1174@paramountkasrawad.edu,2025-2026
PAK01175,Vaishnavi,Menon,12-SAPPHIRE,"Mahesh Reddy",Parent,9765001175,mahesh.reddy.1175@paramountkasrawad.edu,2025-2026
PAK01176,Imran,Chandel,12-SAPPHIRE,"Harish Shah",Mother,9765001176,harish.shah.1176@paramountkasrawad.edu,2025-2026
PAK01177,Pooja,Farooqui,12-SAPPHIRE,"Ramesh Dubey",Parent,9765001177,ramesh.dubey.1177@paramountkasrawad.edu,2025-2026
PAK01178,Farhan,Gupta,12-SAPPHIRE,"Bharat Chauhan",Guardian,9765001178,bharat.chauhan.1178@paramountkasrawad.edu,2025-2026
PAK01179,Isha,More,12-SAPPHIRE,"Rekha Chauhan",Parent,9765001179,rekha.chauhan.1179@paramountkasrawad.edu,2025-2026
PAK01180,Aditya,Tiwari,12-SAPPHIRE,"Meena Chaurasia",Mother,9765001180,meena.chaurasia.1180@paramountkasrawad.edu,2025-2026
PAK01181,Yash,Yadav,12-SAPPHIRE,"Umesh Khatri",Father,9765001181,umesh.khatri.1181@paramountkasrawad.edu,2025-2026
PAK01182,Sonia,Srivastava,12-SAPPHIRE,"Jagdish Saxena",Guardian,9765001182,jagdish.saxena.1182@paramountkasrawad.edu,2025-2026
PAK01183,Rahul,Desai,12-SAPPHIRE,"Umesh Sharma",Guardian,9765001183,umesh.sharma.1183@paramountkasrawad.edu,2025-2026
PAK01184,Sanjeev,Dubey,12-SAPPHIRE,"Kishore Tiwari",Parent,9765001184,kishore.tiwari.1184@paramountkasrawad.edu,2025-2026
PAK01185,Qadir,Desai,12-SAPPHIRE,"Rajesh Koshal",Guardian,9765001185,rajesh.koshal.1185@paramountkasrawad.edu,2025-2026
PAK01186,Jagdish,Saxena,12-SAPPHIRE,"Kavita Reddy",Parent,9765001186,kavita.reddy.1186@paramountkasrawad.edu,2025-2026
PAK01187,Kartik,Naik,12-SAPPHIRE,"Gopal Kapoor",Mother,9765001187,gopal.kapoor.1187@paramountkasrawad.edu,2025-2026
PAK01188,Pinkesh,Gupta,12-SAPPHIRE,"Jagdish Chandel",Father,9765001188,jagdish.chandel.1188@paramountkasrawad.edu,2025-2026
PAK01189,Jatin,Trivedi,12-SAPPHIRE,"Kavita Menon",Parent,9765001189,kavita.menon.1189@paramountkasrawad.edu,2025-2026
PAK01190,Bhoomika,Nair,12-SAPPHIRE,"Suresh Khatri",Mother,9765001190,suresh.khatri.1190@paramountkasrawad.edu,2025-2026
PAK01191,Tanvi,Mishra,12-TOPAZ,"Nirmala Deshmukh",Parent,9765001191,nirmala.deshmukh.1191@paramountkasrawad.edu,2025-2026
PAK01192,Sonia,Kaur,12-TOPAZ,"Nirmala Reddy",Parent,9765001192,nirmala.reddy.1192@paramountkasrawad.edu,2025-2026
PAK01193,Aarav,More,12-TOPAZ,"Priya Yadav",Father,9765001193,priya.yadav.1193@paramountkasrawad.edu,2025-2026
PAK01194,Anjali,Tiwari,12-TOPAZ,"Priya Khatri",Father,9765001194,priya.khatri.1194@paramountkasrawad.edu,2025-2026
PAK01195,Laxmi,Soni,12-TOPAZ,"Kavita Salve",Guardian,9765001195,kavita.salve.1195@paramountkasrawad.edu,2025-2026
PAK01196,Rohit,Shah,12-TOPAZ,"Geeta Mirza",Mother,9765001196,geeta.mirza.1196@paramountkasrawad.edu,2025-2026
PAK01197,Sonia,Soni,12-TOPAZ,"Vinod Mehta",Parent,9765001197,vinod.mehta.1197@paramountkasrawad.edu,2025-2026
PAK01198,Vijay,Arora,12-TOPAZ,"Ashok Mishra",Guardian,9765001198,ashok.mishra.1198@paramountkasrawad.edu,2025-2026
PAK01199,Gaurav,Sahu,12-TOPAZ,"Pankaj Gupta",Father,9765001199,pankaj.gupta.1199@paramountkasrawad.edu,2025-2026
PAK01200,Tanvi,Kaur,12-TOPAZ,"Kavita Kaur",Parent,9765001200,kavita.kaur.1200@paramountkasrawad.edu,2025-2026
PAK01201,Ekta,Upadhyay,12-TOPAZ,"Nirmala Grewal",Parent,9765001201,nirmala.grewal.1201@paramountkasrawad.edu,2025-2026
PAK01202,Yogesh,Deshmukh,12-TOPAZ,"Satish Patel",Father,9765001202,satish.patel.1202@paramountkasrawad.edu,2025-2026
PAK01203,Aarav,Choudhary,12-TOPAZ,"Anil Jadav",Parent,9765001203,anil.jadav.1203@paramountkasrawad.edu,2025-2026
PAK01204,Aryan,Naik,12-TOPAZ,"Bharat Chaurasia",Mother,9765001204,bharat.chaurasia.1204@paramountkasrawad.edu,2025-2026
PAK01205,Anjali,Sidhu,12-TOPAZ,"Ashok Rao",Parent,9765001205,ashok.rao.1205@paramountkasrawad.edu,2025-2026
PAK01206,Sanjeev,Joshi,12-TOPAZ,"Ashok Pandey",Guardian,9765001206,ashok.pandey.1206@paramountkasrawad.edu,2025-2026
PAK01207,Jatin,Kumar,12-TOPAZ,"Seema Rajak",Father,9765001207,seema.rajak.1207@paramountkasrawad.edu,2025-2026
PAK01208,Tanvi,Kapoor,12-TOPAZ,"Sanjeev Rajak",Parent,9765001208,sanjeev.rajak.1208@paramountkasrawad.edu,2025-2026
PAK01209,Sanjay,Farooqui,12-TOPAZ,"Meena Khanna",Guardian,9765001209,meena.khanna.1209@paramountkasrawad.edu,2025-2026
PAK01210,Bhavna,Rao,12-TOPAZ,"Jagdish Jadav",Father,9765001210,jagdish.jadav.1210@paramountkasrawad.edu,2025-2026
PAK01211,Farhan,Dhillon,12-TOPAZ,"Jagdish Chaurasia",Guardian,9765001211,jagdish.chaurasia.1211@paramountkasrawad.edu,2025-2026
PAK01212,Kartik,Sidhu,12-TOPAZ,"Savita Koshal",Father,9765001212,savita.koshal.1212@paramountkasrawad.edu,2025-2026
PAK01213,Rakesh,Chaurasia,12-TOPAZ,"Geeta Srivastava",Guardian,9765001213,geeta.srivastava.1213@paramountkasrawad.edu,2025-2026
PAK01214,Pinkesh,Grewal,12-TOPAZ,"Kishore Chopra",Father,9765001214,kishore.chopra.1214@paramountkasrawad.edu,2025-2026
PAK01215,Sonia,Sharma,12-TOPAZ,"Naresh Chopra",Mother,9765001215,naresh.chopra.1215@paramountkasrawad.edu,2025-2026
PAK01216,Ujjwal,Khan,12-TOPAZ,"Rekha Chandel",Guardian,9765001216,rekha.chandel.1216@paramountkasrawad.edu,2025-2026
PAK01217,Aditya,Yadav,12-TOPAZ,"Satish Nair",Mother,9765001217,satish.nair.1217@paramountkasrawad.edu,2025-2026
PAK01218,Deepak,Choudhary,12-TOPAZ,"Satish Tiwari",Parent,9765001218,satish.tiwari.1218@paramountkasrawad.edu,2025-2026
PAK01219,Zara,Menon,12-TOPAZ,"Kavita Pandey",Mother,9765001219,kavita.pandey.1219@paramountkasrawad.edu,2025-2026
PAK01220,Ravi,Bhat,12-TOPAZ,"Pankaj Qureshi",Father,9765001220,pankaj.qureshi.1220@paramountkasrawad.edu,2025-2026
PAK01221,Vijay,Kaur,12-TOPAZ,"Geeta Desai",Father,9765001221,geeta.desai.1221@paramountkasrawad.edu,2025-2026
PAK01222,Mohit,Rajput,12-TOPAZ,"Geeta Nair",Parent,9765001222,geeta.nair.1222@paramountkasrawad.edu,2025-2026
PAK01223,Alok,Desai,12-TOPAZ,"Satish Reddy",Father,9765001223,satish.reddy.1223@paramountkasrawad.edu,2025-2026
PAK01224,Ravi,Gupta,12-TOPAZ,"Priya Mehta",Guardian,9765001224,priya.mehta.1224@paramountkasrawad.edu,2025-2026
PAK01225,Mohit,Malhotra,12-TOPAZ,"Meena Kaur",Father,9765001225,meena.kaur.1225@paramountkasrawad.edu,2025-2026
PAK01226,Heena,Mehta,12-OPAL,"Suresh Shah",Parent,9765001226,suresh.shah.1226@paramountkasrawad.edu,2025-2026
PAK01227,Tanvi,Shah,12-OPAL,"Anil Yadav",Parent,9765001227,anil.yadav.1227@paramountkasrawad.edu,2025-2026
PAK01228,Rohit,Saxena,12-OPAL,"Rajesh Khatri",Parent,9765001228,rajesh.khatri.1228@paramountkasrawad.edu,2025-2026
PAK01229,Neha,Srivastava,12-OPAL,"Gopal Bhat",Guardian,9765001229,gopal.bhat.1229@paramountkasrawad.edu,2025-2026
PAK01230,Tushar,Rajput,12-OPAL,"Priya More",Guardian,9765001230,priya.more.1230@paramountkasrawad.edu,2025-2026
PAK01231,Kartik,Koshal,12-OPAL,"Bharat Choudhary",Guardian,9765001231,bharat.choudhary.1231@paramountkasrawad.edu,2025-2026
PAK01232,Mohit,Singh,12-OPAL,"Seema Verma",Parent,9765001232,seema.verma.1232@paramountkasrawad.edu,2025-2026
PAK01233,Aarav,Shah,12-OPAL,"Mahesh Salve",Father,9765001233,mahesh.salve.1233@paramountkasrawad.edu,2025-2026
PAK01234,Ekta,Chaurasia,12-OPAL,"Satish Upadhyay",Mother,9765001234,satish.upadhyay.1234@paramountkasrawad.edu,2025-2026
PAK01235,Vijay,Pandey,12-OPAL,"Harish Menon",Father,9765001235,harish.menon.1235@paramountkasrawad.edu,2025-2026
PAK01236,Pooja,Farooqui,12-OPAL,"Mahesh Patel",Mother,9765001236,mahesh.patel.1236@paramountkasrawad.edu,2025-2026
PAK01237,Qadir,Sidhu,12-OPAL,"Kavita Dubey",Mother,9765001237,kavita.dubey.1237@paramountkasrawad.edu,2025-2026
PAK01238,Lakshmi,Rajak,12-OPAL,"Umesh Koshal",Mother,9765001238,umesh.koshal.1238@paramountkasrawad.edu,2025-2026
PAK01239,Tanvi,Soni,12-OPAL,"Rajesh Kumar",Parent,9765001239,rajesh.kumar.1239@paramountkasrawad.edu,2025-2026
PAK01240,Sanjeev,Menon,12-OPAL,"Meena Yadav",Mother,9765001240,meena.yadav.1240@paramountkasrawad.edu,2025-2026
PAK01241,Sonia,Soni,12-OPAL,"Ramesh Dubey",Guardian,9765001241,ramesh.dubey.1241@paramountkasrawad.edu,2025-2026
PAK01242,Tarun,Desai,12-OPAL,"Ramesh Chopra",Father,9765001242,ramesh.chopra.1242@paramountkasrawad.edu,2025-2026
PAK01243,Farhan,Malhotra,12-OPAL,"Harish Rajak",Mother,9765001243,harish.rajak.1243@paramountkasrawad.edu,2025-2026
PAK01244,Bhavna,Koshal,12-OPAL,"Gopal Khan",Guardian,9765001244,gopal.khan.1244@paramountkasrawad.edu,2025-2026
PAK01245,Pinkesh,Choudhary,12-OPAL,"Kishore Rajak",Guardian,9765001245,kishore.rajak.1245@paramountkasrawad.edu,2025-2026
PAK01246,Aditya,Srivastava,12-OPAL,"Savita Mishra",Mother,9765001246,savita.mishra.1246@paramountkasrawad.edu,2025-2026
PAK01247,Anjali,Reddy,12-OPAL,"Mahesh Desai",Guardian,9765001247,mahesh.desai.1247@paramountkasrawad.edu,2025-2026
PAK01248,Sanskriti,Dhillon,12-OPAL,"Deepa Menon",Guardian,9765001248,deepa.menon.1248@paramountkasrawad.edu,2025-2026
PAK01249,Heena,Bhat,12-OPAL,"Savita Koshal",Father,9765001249,savita.koshal.1249@paramountkasrawad.edu,2025-2026
PAK01250,Kavya,Patel,12-OPAL,"Arvind Deshmukh",Parent,9765001250,arvind.deshmukh.1250@paramountkasrawad.edu,2025-2026
PAK01251,Isha,Gupta,12-OPAL,"Ashok Khanna",Parent,9765001251,ashok.khanna.1251@paramountkasrawad.edu,2025-2026
PAK01252,Rakesh,Menon,12-OPAL,"Vinod Rajput",Guardian,9765001252,vinod.rajput.1252@paramountkasrawad.edu,2025-2026
PAK01253,Waqar,Jadav,12-OPAL,"Ashok Shukla",Parent,9765001253,ashok.shukla.1253@paramountkasrawad.edu,2025-2026
PAK01254,Om,Arora,12-OPAL,"Bharat Deshmukh",Guardian,9765001254,bharat.deshmukh.1254@paramountkasrawad.edu,2025-2026
PAK01255,Zara,Grewal,12-OPAL,"Sanjeev Sharma",Mother,9765001255,sanjeev.sharma.1255@paramountkasrawad.edu,2025-2026
PAK01256,Omkar,Jadav,12-OPAL,"Vinod Qureshi",Father,9765001256,vinod.qureshi.1256@paramountkasrawad.edu,2025-2026
PAK01257,Kartik,Singh,12-OPAL,"Rajesh Sahu",Parent,9765001257,rajesh.sahu.1257@paramountkasrawad.edu,2025-2026
PAK01258,Tarun,Pillai,12-OPAL,"Anil Jadav",Parent,9765001258,anil.jadav.1258@paramountkasrawad.edu,2025-2026
PAK01259,Farhan,Dubey,12-OPAL,"Naresh Sharma",Guardian,9765001259,naresh.sharma.1259@paramountkasrawad.edu,2025-2026
PAK01260,Aditya,Tiwari,12-OPAL,"Arvind Mehta",Mother,9765001260,arvind.mehta.1260@paramountkasrawad.edu,2025-2026
PAK01261,Kavya,Mehta,12-AMETHYST,"Seema Pillai",Parent,9765001261,seema.pillai.1261@paramountkasrawad.edu,2025-2026
PAK01262,Anjali,Mishra,12-AMETHYST,"Harish Chauhan",Mother,9765001262,harish.chauhan.1262@paramountkasrawad.edu,2025-2026
PAK01263,Kavya,Menon,12-AMETHYST,"Kavita Nair",Mother,9765001263,kavita.nair.1263@paramountkasrawad.edu,2025-2026
PAK01264,Amita,Pandey,12-AMETHYST,"Kishore Singh",Father,9765001264,kishore.singh.1264@paramountkasrawad.edu,2025-2026
PAK01265,Waqar,Upadhyay,12-AMETHYST,"Seema Kaur",Mother,9765001265,seema.kaur.1265@paramountkasrawad.edu,2025-2026
PAK01266,Sunita,Salve,12-AMETHYST,"Umesh Dubey",Mother,9765001266,umesh.dubey.1266@paramountkasrawad.edu,2025-2026
PAK01267,Radha,Gupta,12-AMETHYST,"Nirmala Dhillon",Guardian,9765001267,nirmala.dhillon.1267@paramountkasrawad.edu,2025-2026
PAK01268,Yogesh,Verma,12-AMETHYST,"Anil Trivedi",Parent,9765001268,anil.trivedi.1268@paramountkasrawad.edu,2025-2026
PAK01269,Heena,Kapoor,12-AMETHYST,"Umesh Verma",Mother,9765001269,umesh.verma.1269@paramountkasrawad.edu,2025-2026
PAK01270,Sneha,Sidhu,12-AMETHYST,"Suresh Naik",Guardian,9765001270,suresh.naik.1270@paramountkasrawad.edu,2025-2026
PAK01271,Kartik,Naik,12-AMETHYST,"Deepa Khatri",Guardian,9765001271,deepa.khatri.1271@paramountkasrawad.edu,2025-2026
PAK01272,Kartik,Patel,12-AMETHYST,"Pankaj Khatri",Father,9765001272,pankaj.khatri.1272@paramountkasrawad.edu,2025-2026
PAK01273,Isha,Nair,12-AMETHYST,"Ashok Sharma",Guardian,9765001273,ashok.sharma.1273@paramountkasrawad.edu,2025-2026
PAK01274,Avni,Upadhyay,12-AMETHYST,"Deepa Singh",Mother,9765001274,deepa.singh.1274@paramountkasrawad.edu,2025-2026
PAK01275,Anuj,Mishra,12-AMETHYST,"Mahesh Arora",Parent,9765001275,mahesh.arora.1275@paramountkasrawad.edu,2025-2026
PAK01276,Pinkesh,Arora,12-AMETHYST,"Seema Soni",Mother,9765001276,seema.soni.1276@paramountkasrawad.edu,2025-2026
PAK01277,Yogesh,Sidhu,12-AMETHYST,"Kishore Pillai",Parent,9765001277,kishore.pillai.1277@paramountkasrawad.edu,2025-2026
PAK01278,Anuj,Chopra,12-AMETHYST,"Deepa Pillai",Mother,9765001278,deepa.pillai.1278@paramountkasrawad.edu,2025-2026
PAK01279,Imran,Kumar,12-AMETHYST,"Rekha Trivedi",Guardian,9765001279,rekha.trivedi.1279@paramountkasrawad.edu,2025-2026
PAK01280,Sanskriti,Grewal,12-AMETHYST,"Bharat Kaur",Mother,9765001280,bharat.kaur.1280@paramountkasrawad.edu,2025-2026
PAK01281,Tarun,Rajput,12-AMETHYST,"Anil Gupta",Mother,9765001281,anil.gupta.1281@paramountkasrawad.edu,2025-2026
PAK01282,Vaishnavi,Chopra,12-AMETHYST,"Bharat Nair",Parent,9765001282,bharat.nair.1282@paramountkasrawad.edu,2025-2026
PAK01283,Kartik,Sahu,12-AMETHYST,"Rajesh Soni",Father,9765001283,rajesh.soni.1283@paramountkasrawad.edu,2025-2026
PAK01284,Namrata,Dubey,12-AMETHYST,"Meena Upadhyay",Guardian,9765001284,meena.upadhyay.1284@paramountkasrawad.edu,2025-2026
PAK01285,Ajay,Sharma,12-AMETHYST,"Nirmala Nair",Parent,9765001285,nirmala.nair.1285@paramountkasrawad.edu,2025-2026
PAK01286,Rakesh,Sharma,12-AMETHYST,"Naresh Mehta",Father,9765001286,naresh.mehta.1286@paramountkasrawad.edu,2025-2026
PAK01287,Imran,Singh,12-AMETHYST,"Nirmala Nair",Guardian,9765001287,nirmala.nair.1287@paramountkasrawad.edu,2025-2026
PAK01288,Farhan,Shah,12-AMETHYST,"Bharat Dhillon",Parent,9765001288,bharat.dhillon.1288@paramountkasrawad.edu,2025-2026
PAK01289,Zara,Upadhyay,12-AMETHYST,"Pankaj Rajak",Parent,9765001289,pankaj.rajak.1289@paramountkasrawad.edu,2025-2026
PAK01290,Qadir,Sahu,12-AMETHYST,"Savita Soni",Father,9765001290,savita.soni.1290@paramountkasrawad.edu,2025-2026
PAK01291,Om,Saxena,12-AMETHYST,"Deepa Saxena",Mother,9765001291,deepa.saxena.1291@paramountkasrawad.edu,2025-2026
PAK01292,Aditya,Desai,12-AMETHYST,"Meena Kaur",Parent,9765001292,meena.kaur.1292@paramountkasrawad.edu,2025-2026
PAK01293,Anjali,Patel,12-AMETHYST,"Rajesh Mishra",Guardian,9765001293,rajesh.mishra.1293@paramountkasrawad.edu,2025-2026
PAK01294,Pooja,Dhillon,12-AMETHYST,"Ashok Farooqui",Parent,9765001294,ashok.farooqui.1294@paramountkasrawad.edu,2025-2026
PAK01295,Rohit,Chaurasia,12-AMETHYST,"Jagdish Arora",Guardian,9765001295,jagdish.arora.1295@paramountkasrawad.edu,2025-2026
PAK01296,Amita,Farooqui,12-PEARL,"Seema Reddy",Mother,9765001296,seema.reddy.1296@paramountkasrawad.edu,2025-2026
PAK01297,Waqar,Verma,12-PEARL,"Priya Kumar",Mother,9765001297,priya.kumar.1297@paramountkasrawad.edu,2025-2026
PAK01298,Pooja,Rajput,12-PEARL,"Satish Kaur",Guardian,9765001298,satish.kaur.1298@paramountkasrawad.edu,2025-2026
PAK01299,Aryan,Kaur,12-PEARL,"Satish Khan",Parent,9765001299,satish.khan.1299@paramountkasrawad.edu,2025-2026
PAK01300,Kavya,Jadav,12-PEARL,"Anil Chandel",Mother,9765001300,anil.chandel.1300@paramountkasrawad.edu,2025-2026
PAK01301,Laxmi,Qureshi,12-PEARL,"Priya Choudhary",Mother,9765001301,priya.choudhary.1301@paramountkasrawad.edu,2025-2026
PAK01302,Mona,Mehta,12-PEARL,"Deepa Farooqui",Father,9765001302,deepa.farooqui.1302@paramountkasrawad.edu,2025-2026
PAK01303,Sunita,Gupta,12-PEARL,"Sanjeev Arora",Parent,9765001303,sanjeev.arora.1303@paramountkasrawad.edu,2025-2026
PAK01304,Arjun,Verma,12-PEARL,"Gopal Bhat",Father,9765001304,gopal.bhat.1304@paramountkasrawad.edu,2025-2026
PAK01305,Uma,Khanna,12-PEARL,"Satish Nair",Guardian,9765001305,satish.nair.1305@paramountkasrawad.edu,2025-2026
PAK01306,Jatin,Jadav,12-PEARL,"Suresh Desai",Father,9765001306,suresh.desai.1306@paramountkasrawad.edu,2025-2026
PAK01307,Sonia,Desai,12-PEARL,"Savita Kumar",Parent,9765001307,savita.kumar.1307@paramountkasrawad.edu,2025-2026
PAK01308,Gaurav,Khatri,12-PEARL,"Naresh Chauhan",Father,9765001308,naresh.chauhan.1308@paramountkasrawad.edu,2025-2026
PAK01309,Arjun,Mirza,12-PEARL,"Pankaj Choudhary",Parent,9765001309,pankaj.choudhary.1309@paramountkasrawad.edu,2025-2026
PAK01310,Ujjwal,Naik,12-PEARL,"Satish Mishra",Guardian,9765001310,satish.mishra.1310@paramountkasrawad.edu,2025-2026
PAK01311,Keerat,Bhat,12-PEARL,"Anil Bhat",Mother,9765001311,anil.bhat.1311@paramountkasrawad.edu,2025-2026
PAK01312,Amita,Sidhu,12-PEARL,"Anil Menon",Parent,9765001312,anil.menon.1312@paramountkasrawad.edu,2025-2026
PAK01313,Deepak,More,12-PEARL,"Arvind Bhat",Mother,9765001313,arvind.bhat.1313@paramountkasrawad.edu,2025-2026
PAK01314,Rakesh,Malhotra,12-PEARL,"Kavita Desai",Guardian,9765001314,kavita.desai.1314@paramountkasrawad.edu,2025-2026
PAK01315,Sanjay,Menon,12-PEARL,"Deepa Arora",Parent,9765001315,deepa.arora.1315@paramountkasrawad.edu,2025-2026
PAK01316,Kavya,Shah,12-PEARL,"Rajesh Sahu",Parent,9765001316,rajesh.sahu.1316@paramountkasrawad.edu,2025-2026
PAK01317,Tanvi,Menon,12-PEARL,"Kishore Khanna",Parent,9765001317,kishore.khanna.1317@paramountkasrawad.edu,2025-2026
PAK01318,Sanjay,Chopra,12-PEARL,"Satish Bhat",Parent,9765001318,satish.bhat.1318@paramountkasrawad.edu,2025-2026
PAK01319,Lakshmi,Joshi,12-PEARL,"Arvind Desai",Parent,9765001319,arvind.desai.1319@paramountkasrawad.edu,2025-2026
PAK01320,Pooja,Menon,12-PEARL,"Pankaj Reddy",Father,9765001320,pankaj.reddy.1320@paramountkasrawad.edu,2025-2026
PAK01321,Lakshmi,Farooqui,12-PEARL,"Ramesh Upadhyay",Parent,9765001321,ramesh.upadhyay.1321@paramountkasrawad.edu,2025-2026
PAK01322,Waqar,Soni,12-PEARL,"Arvind Chopra",Father,9765001322,arvind.chopra.1322@paramountkasrawad.edu,2025-2026
PAK01323,Farhan,Dhillon,12-PEARL,"Jagdish Reddy",Father,9765001323,jagdish.reddy.1323@paramountkasrawad.edu,2025-2026
PAK01324,Sanjeev,Desai,12-PEARL,"Priya Gupta",Guardian,9765001324,priya.gupta.1324@paramountkasrawad.edu,2025-2026
PAK01325,Omkar,Pillai,12-PEARL,"Jagdish Kapoor",Father,9765001325,jagdish.kapoor.1325@paramountkasrawad.edu,2025-2026
PAK01326,Laxmi,Mehta,12-PEARL,"Arvind Farooqui",Mother,9765001326,arvind.farooqui.1326@paramountkasrawad.edu,2025-2026
PAK01327,Vaishnavi,Gaikwad,12-PEARL,"Umesh Naik",Mother,9765001327,umesh.naik.1327@paramountkasrawad.edu,2025-2026
PAK01328,Qadir,Sharma,12-PEARL,"Meena Koshal",Parent,9765001328,meena.koshal.1328@paramountkasrawad.edu,2025-2026
PAK01329,Uma,Chauhan,12-PEARL,"Rajesh Arora",Guardian,9765001329,rajesh.arora.1329@paramountkasrawad.edu,2025-2026
PAK01330,Ekta,Yadav,12-PEARL,"Jagdish Arora",Father,9765001330,jagdish.arora.1330@paramountkasrawad.edu,2025-2026
